ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6146948,HP236629,03/21/2008 12:30:00 AM,066XX S MARQUETTE RD,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,true,false,321,3,20,42,17,1180716,1861068,2008,02/10/2018 03:50:01 PM,41.77402463,-87.613079088,"(41.77402463, -87.613079088)"
6121048,HP215423,03/08/2008 09:00:00 PM,005XX N DESPLAINES ST,0810,THEFT,OVER $500,STREET,false,false,1323,12,27,24,06,1171835,1903854,2008,02/28/2018 03:56:25 PM,41.891632755,-87.644377022,"(41.891632755, -87.644377022)"
6100460,HP193539,02/25/2008 09:40:00 AM,059XX N GLENWOOD AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,2013,20,48,77,08B,1165910,1939379,2008,02/28/2018 03:56:25 PM,41.989243623,-87.665119726,"(41.989243623, -87.665119726)"
6149098,HP234785,02/22/2008 12:00:00 PM,012XX S ASHLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,1224,12,2,28,10,1165916,1894587,2008,02/28/2018 03:56:25 PM,41.866331725,-87.666379171,"(41.866331725, -87.666379171)"
6095707,HP186906,02/21/2008 01:00:00 PM,028XX S KOMENSKY AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",true,false,1031,10,22,30,24,1149839,1884869,2008,02/10/2018 03:50:01 PM,41.839991916,-87.72565211,"(41.839991916, -87.72565211)"
6070372,HP169122,02/10/2008 04:20:00 PM,002XX E 121ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,532,5,9,53,14,1180007,1824447,2008,09/07/2021 03:41:02 PM,41.673548279,-87.616795523,"(41.673548279, -87.616795523)"
6033958,HP135957,01/21/2008 07:30:00 PM,033XX W 38TH PL,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,913,9,12,58,04B,1154792,1878876,2008,02/10/2018 03:50:01 PM,41.823448774,-87.707636721,"(41.823448774, -87.707636721)"
6030607,HP134030,01/16/2008 04:30:00 PM,007XX W 48TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,935,9,11,61,05,1172217,1872709,2008,02/28/2018 03:56:25 PM,41.806159913,-87.643892418,"(41.806159913, -87.643892418)"
6033051,HP125488,01/15/2008 02:43:00 PM,075XX N WINCHESTER AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,2424,24,49,1,18,,,2008,08/17/2015 03:03:40 PM,,,
6016901,HP122762,01/14/2008 02:10:00 AM,005XX W 103RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2232,22,34,49,08B,1174613,1836259,2008,02/28/2018 03:56:25 PM,41.70608361,-87.636188105,"(41.70608361, -87.636188105)"
6011293,HP117377,01/01/2008 12:00:00 AM,012XX S CANAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,131,1,2,28,11,1173311,1894747,2008,02/10/2018 03:50:01 PM,41.866609911,-87.639226889,"(41.866609911, -87.639226889)"
5985314,HN776295,12/24/2007 06:15:00 PM,005XX N LOCKWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,1523,15,28,25,08B,1140943,1902894,2007,02/28/2018 03:56:25 PM,41.889623016,-87.757853768,"(41.889623016, -87.757853768)"
6033652,HN769278,12/20/2007 01:00:00 PM,046XX W CHICAGO AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),false,false,1111,11,37,25,07,1145243,1904910,2007,02/28/2018 03:56:25 PM,41.895074928,-87.742011123,"(41.895074928, -87.742011123)"
5992266,HN767958,12/19/2007 07:05:00 PM,056XX W CORCORAN PL,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,1512,15,29,25,16,1138411,1901991,2007,02/28/2018 03:56:25 PM,41.887191291,-87.767174373,"(41.887191291, -87.767174373)"
5969286,HN759255,12/14/2007 07:30:00 AM,003XX E 114TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,531,5,9,49,07,1180710,1828955,2007,02/28/2018 03:56:25 PM,41.685902815,-87.614084759,"(41.685902815, -87.614084759)"
5969425,HN755289,12/09/2007 04:30:00 AM,079XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,611,6,18,71,14,1165068,1852063,2007,02/28/2018 03:56:25 PM,41.749658966,-87.670695872,"(41.749658966, -87.670695872)"
5943411,HN743046,12/05/2007 01:00:00 AM,0000X E DIVISION ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1824,18,42,8,06,1176399,1908384,2007,02/28/2018 03:56:25 PM,41.903961513,-87.627478844,"(41.903961513, -87.627478844)"
5945002,HN742040,12/04/2007 04:22:00 PM,007XX W MARQUETTE RD,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,723,7,6,68,18,1172384,1860440,2007,02/28/2018 03:56:25 PM,41.77248875,-87.6436409,"(41.77248875, -87.6436409)"
5932189,HN730829,11/28/2007 07:47:49 AM,084XX S MUSKEGON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,423,4,10,46,05,1196622,1849543,2007,02/28/2018 03:56:25 PM,41.74201887,-87.555154046,"(41.74201887, -87.555154046)"
5927459,HN721167,11/21/2007 09:56:38 PM,071XX S NORMAL BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,732,7,6,68,18,1174195,1857594,2007,02/28/2018 03:56:25 PM,41.76463895,-87.637086762,"(41.76463895, -87.637086762)"
5867633,HN676104,10/26/2007 05:00:00 PM,023XX N CLARK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1812,18,43,7,14,1172951,1915910,2007,02/10/2018 03:50:01 PM,41.924690373,-87.639920575,"(41.924690373, -87.639920575)"
5843154,HN651311,10/15/2007 09:00:00 AM,104XX S CORLISS AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,512,5,9,50,05,1183430,1835679,2007,02/10/2018 03:50:01 PM,41.704291609,-87.603919042,"(41.704291609, -87.603919042)"
5823934,HN634340,10/07/2007 11:00:00 AM,017XX S PAULINA ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1223,12,25,31,06,1165314,1891706,2007,02/28/2018 03:56:25 PM,41.858438817,-87.668671044,"(41.858438817, -87.668671044)"
5820221,HN629919,10/05/2007 12:00:00 AM,053XX W SCHOOL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1634,16,38,15,14,1140189,1921422,2007,02/28/2018 03:56:25 PM,41.940479759,-87.760168086,"(41.940479759, -87.760168086)"
5805156,HN614989,09/27/2007 05:30:00 PM,015XX S TRIPP AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1012,10,24,29,04A,1148301,1892205,2007,02/10/2018 03:50:01 PM,41.860152563,-87.731107195,"(41.860152563, -87.731107195)"
5815064,HN614564,09/27/2007 02:54:14 PM,001XX N LAPORTE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1532,15,28,25,18,1143348,1900795,2007,02/28/2018 03:56:25 PM,41.883818509,-87.749073953,"(41.883818509, -87.749073953)"
5805494,HN615304,09/27/2007 01:00:00 PM,001XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,113,1,42,32,06,1174945,1900351,2007,02/28/2018 03:56:25 PM,41.881951231,-87.633060512,"(41.881951231, -87.633060512)"
5807836,HN615225,09/27/2007 02:30:00 AM,067XX S CHAPPEL AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,true,331,3,5,43,06,1191038,1860698,2007,02/28/2018 03:56:25 PM,41.772765871,-87.575253185,"(41.772765871, -87.575253185)"
5796962,HN605955,09/23/2007 05:11:09 AM,051XX S LOOMIS BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,true,false,933,9,16,61,15,1167866,1870720,2007,02/28/2018 03:56:25 PM,41.800796541,-87.659907455,"(41.800796541, -87.659907455)"
5806593,HN605446,09/22/2007 09:05:00 PM,006XX N KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1121,11,27,23,08B,1154925,1904130,2007,02/10/2018 03:50:01 PM,41.892745919,-87.706472369,"(41.892745919, -87.706472369)"
5785832,HN583758,09/11/2007 08:17:00 PM,025XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1332,12,2,28,16,1159587,1899932,2007,02/28/2018 03:56:25 PM,41.881131494,-87.689466328,"(41.881131494, -87.689466328)"
5776798,HN578935,09/09/2007 12:26:16 PM,0000X E 110TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,513,5,9,49,18,1178659,1832040,2007,02/28/2018 03:56:25 PM,41.694415246,-87.621499674,"(41.694415246, -87.621499674)"
5753485,HN562320,08/31/2007 06:00:00 AM,018XX W CULLERTON ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1223,12,25,31,06,1164360,1890436,2007,02/28/2018 03:56:25 PM,41.854974029,-87.672208722,"(41.854974029, -87.672208722)"
5752537,HN560552,08/30/2007 10:33:00 PM,070XX S CLYDE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,331,3,5,43,19,1191431,1858633,2007,02/28/2018 03:56:25 PM,41.767089837,-87.573879419,"(41.767089837, -87.573879419)"
5732934,HN540167,08/20/2007 02:15:00 PM,015XX W DIVISION ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1433,14,1,24,06,1166099,1908086,2007,02/28/2018 03:56:25 PM,41.903370114,-87.665321604,"(41.903370114, -87.665321604)"
5724119,HN528517,08/14/2007 01:03:00 PM,079XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,612,6,21,71,06,1167053,1852078,2007,02/10/2018 03:50:01 PM,41.749657947,-87.66342156,"(41.749657947, -87.66342156)"
5699730,HN508398,08/04/2007 12:00:00 AM,082XX S DREXEL AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,true,631,6,8,44,06,1183669,1850515,2007,02/28/2018 03:56:25 PM,41.744997768,-87.602582699,"(41.744997768, -87.602582699)"
5694265,HN500928,07/31/2007 05:30:00 PM,070XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,true,false,733,7,6,68,14,1171849,1858223,2007,02/28/2018 03:56:25 PM,41.766416791,-87.645667032,"(41.766416791, -87.645667032)"
5699200,HN483899,07/22/2007 11:00:00 PM,080XX S ADA ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,612,6,21,71,06,1168725,1851508,2007,02/10/2018 03:50:01 PM,41.748057902,-87.657311059,"(41.748057902, -87.657311059)"
5827257,HN637685,07/11/2007 12:01:00 AM,061XX S FAIRFIELD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,825,8,15,66,26,1159097,1863799,2007,02/28/2018 03:56:25 PM,41.781988399,-87.692255719,"(41.781988399, -87.692255719)"
5643048,HN442861,07/03/2007 12:01:00 AM,070XX S THROOP ST,5003,OTHER OFFENSE,OTHER ARSON/EXPLOSIVE INCIDENT,OTHER,true,false,734,7,17,67,26,1168878,1857997,2007,02/28/2018 03:56:25 PM,41.765861282,-87.656563363,"(41.765861282, -87.656563363)"
5596610,HN401158,06/12/2007 10:00:00 AM,046XX S COTTAGE GROVE AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,222,2,4,38,06,1182371,1874513,2007,02/10/2018 03:50:01 PM,41.810880681,-87.606595602,"(41.810880681, -87.606595602)"
5592719,HN397746,06/11/2007 07:58:00 AM,074XX S LANGLEY AVE,1330,CRIMINAL TRESPASS,TO LAND,VACANT LOT/LAND,true,false,323,3,6,69,26,1182183,1855773,2007,02/10/2018 03:50:01 PM,41.759460781,-87.607865121,"(41.759460781, -87.607865121)"
5587008,HN394289,06/06/2007 10:00:00 PM,011XX W 104TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2232,22,34,73,07,1170473,1835504,2007,02/28/2018 03:56:25 PM,41.704102745,-87.651370415,"(41.704102745, -87.651370415)"
5582542,HN387455,06/05/2007 10:41:00 PM,048XX W POLK ST,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,1533,15,24,25,18,1144293,1895859,2007,02/28/2018 03:56:25 PM,41.870255812,-87.745727875,"(41.870255812, -87.745727875)"
5547661,HN354369,05/20/2007 04:16:59 PM,067XX S WOOD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,726,7,15,67,18,1165506,1860090,2007,02/28/2018 03:56:25 PM,41.771676896,-87.668863647,"(41.771676896, -87.668863647)"
5525546,HN340459,05/13/2007 08:05:45 PM,016XX W HOLLYWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2012,20,40,77,14,1164176,1937852,2007,02/28/2018 03:56:25 PM,41.985090436,-87.671541015,"(41.985090436, -87.671541015)"
5534302,HN338066,05/12/2007 12:30:00 PM,002XX E 103RD ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,512,5,9,49,06,1179531,1836723,2007,02/28/2018 03:56:25 PM,41.707246223,-87.618164684,"(41.707246223, -87.618164684)"
5491480,HN310419,04/28/2007 02:15:00 PM,060XX W 63RD ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,812,8,13,64,18,1137412,1862142,2007,02/28/2018 03:56:25 PM,41.777857433,-87.771799635,"(41.777857433, -87.771799635)"
5487439,HN308689,04/27/2007 04:00:00 PM,032XX S CALUMET AVE,0870,THEFT,POCKET-PICKING,RESIDENCE PORCH/HALLWAY,false,false,2112,2,2,35,06,1179127,1883611,2007,02/28/2018 03:56:25 PM,41.835920973,-87.618216431,"(41.835920973, -87.618216431)"
5476324,HN301470,04/23/2007 09:00:00 PM,028XX N DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,1412,14,35,21,14,1152222,1918893,2007,02/10/2018 03:50:01 PM,41.933310689,-87.716009234,"(41.933310689, -87.716009234)"
5445107,HN274565,04/10/2007 12:55:00 AM,008XX N MOHAWK ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,false,true,1823,18,27,8,14,1172676,1906263,2007,09/07/2021 03:41:02 PM,41.89822462,-87.641217072,"(41.89822462, -87.641217072)"
5438989,HN271531,04/08/2007 06:04:09 AM,078XX S STONY ISLAND AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,411,4,8,43,18,1188311,1853403,2007,02/28/2018 03:56:25 PM,41.752813278,-87.585481968,"(41.752813278, -87.585481968)"
5436488,HN270267,04/07/2007 07:30:00 AM,065XX S MORGAN ST,0810,THEFT,OVER $500,RESIDENCE,false,false,723,7,17,68,06,1170772,1861366,2007,02/28/2018 03:56:25 PM,41.775065128,-87.649523037,"(41.775065128, -87.649523037)"
5505873,HN268137,04/06/2007 05:55:00 AM,044XX W WASHINGTON BLVD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,1113,11,28,26,16,1146775,1900126,2007,02/28/2018 03:56:25 PM,41.881917981,-87.736506636,"(41.881917981, -87.736506636)"
5428148,HN262382,04/02/2007 09:30:00 PM,057XX S MAPLEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,824,8,16,63,08B,1160352,1866557,2007,02/28/2018 03:56:25 PM,41.789530959,-87.687578592,"(41.789530959, -87.687578592)"
5397189,HN240684,03/22/2007 11:30:00 AM,061XX S VERNON AVE,0460,BATTERY,SIMPLE,RESIDENCE,true,false,313,3,20,42,08B,1180304,1864427,2007,02/10/2018 03:50:01 PM,41.783251514,-87.614486453,"(41.783251514, -87.614486453)"
5399138,HN238718,03/21/2007 12:15:50 PM,0000X N LOREL AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,true,false,1522,15,28,25,18,1140719,1899724,2007,02/28/2018 03:56:25 PM,41.880928259,-87.758754351,"(41.880928259, -87.758754351)"
5381918,HN231164,03/17/2007 07:00:00 AM,044XX S WALLACE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,935,9,11,61,08B,1173036,1875559,2007,02/28/2018 03:56:25 PM,41.813962527,-87.640804402,"(41.813962527, -87.640804402)"
5366933,HN220350,03/10/2007 03:00:00 PM,079XX S WINCHESTER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,611,6,18,71,06,1164739,1851987,2007,02/28/2018 03:56:25 PM,41.749457357,-87.67190361,"(41.749457357, -87.67190361)"
5344362,HN199920,02/21/2007 10:07:00 AM,106XX S LAFAYETTE AVE,0620,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,false,false,512,5,34,49,05,1177805,1834571,2007,02/28/2018 03:56:25 PM,41.701379996,-87.624550128,"(41.701379996, -87.624550128)"
5252641,HN130111,01/16/2007 03:00:00 PM,060XX N FAIRFIELD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,2413,24,50,2,26,1156910,1940007,2007,02/28/2018 03:56:25 PM,41.991154802,-87.698205954,"(41.991154802, -87.698205954)"
5447073,HN144280,01/12/2007 10:00:00 AM,021XX N LINCOLN PARK WEST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1814,18,43,7,06,1173917,1914438,2007,02/28/2018 03:56:25 PM,41.920629653,-87.63641506,"(41.920629653, -87.63641506)"
5138909,HM734808,11/22/2006 12:40:00 PM,043XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,STREET,true,false,1131,11,24,29,08B,1147452,1894346,2006,02/28/2018 03:56:25 PM,41.866044031,-87.734168834,"(41.866044031, -87.734168834)"
5137002,HM733846,11/21/2006 07:55:00 PM,014XX N HOMAN AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,false,false,1422,14,26,23,14,1153438,1909184,2006,02/10/2018 03:50:01 PM,41.906644255,-87.711799088,"(41.906644255, -87.711799088)"
5130863,HM728028,11/18/2006 09:00:00 AM,001XX W MAPLE ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1824,18,43,8,06,1174883,1907592,2006,02/28/2018 03:56:25 PM,41.901822321,-87.633071176,"(41.901822321, -87.633071176)"
5131840,HM725729,11/17/2006 12:38:05 PM,065XX S HOYNE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,726,7,15,67,07,1163491,1861197,2006,02/28/2018 03:56:25 PM,41.774757137,-87.676218996,"(41.774757137, -87.676218996)"
5107127,HM707411,11/07/2006 07:10:00 PM,040XX W 26TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,1031,10,22,30,06,1150021,1886423,2006,02/10/2018 03:50:01 PM,41.844252757,-87.724943845,"(41.844252757, -87.724943845)"
5150688,HM745014,11/07/2006 03:00:00 PM,114XX S ELIZABETH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,2234,22,34,75,11,1170050,1828740,2006,02/10/2018 03:50:01 PM,41.685550423,-87.653114971,"(41.685550423, -87.653114971)"
5104569,HM704660,11/05/2006 09:30:00 PM,027XX W TOUHY AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2411,24,50,2,05,1156774,1947638,2006,02/28/2018 03:56:25 PM,42.012097329,-87.698498082,"(42.012097329, -87.698498082)"
5098390,HM698777,11/02/2006 10:30:00 PM,080XX S VINCENNES AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,621,6,17,44,03,1174844,1851614,2006,02/28/2018 03:56:25 PM,41.748214668,-87.634885958,"(41.748214668, -87.634885958)"
5042073,HM651332,10/10/2006 07:40:00 AM,002XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,122,1,42,32,06,1176327,1901797,2006,02/28/2018 03:56:25 PM,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
5037185,HM644635,10/06/2006 06:50:00 PM,069XX S CLYDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,331,3,5,43,08B,1191413,1859268,2006,02/28/2018 03:56:25 PM,41.768832763,-87.573924845,"(41.768832763, -87.573924845)"
5229254,HM631122,09/29/2006 10:21:45 PM,021XX W ARMITAGE AVE,2031,NARCOTICS,POSS: METHAMPHETAMINES,RESIDENCE,true,false,1434,14,32,22,18,1161758,1913269,2006,02/10/2018 03:50:01 PM,41.917684298,-87.681122239,"(41.917684298, -87.681122239)"
4996396,HM601926,09/15/2006 12:30:00 AM,066XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,723,7,16,68,14,1171780,1860825,2006,02/10/2018 03:50:01 PM,41.773558506,-87.645843707,"(41.773558506, -87.645843707)"
4975702,HM586338,09/07/2006 05:15:00 AM,012XX S WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,132,1,2,33,26,1176963,1894862,2006,02/10/2018 03:50:01 PM,41.866843668,-87.625816668,"(41.866843668, -87.625816668)"
5160212,HM584034,09/05/2006 10:33:43 PM,006XX N LAVERGNE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1532,15,37,25,18,1142906,1903942,2006,02/10/2018 03:50:01 PM,41.8924625,-87.750618564,"(41.8924625, -87.750618564)"
4955416,HM567647,08/28/2006 05:00:00 PM,074XX S STONY ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,324,3,5,43,14,1188106,1855819,2006,02/10/2018 03:50:01 PM,41.75944789,-87.586156305,"(41.75944789, -87.586156305)"
4967653,HM577874,08/26/2006 11:00:00 PM,009XX W LELAND AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,2312,19,46,3,26,1169129,1931407,2006,02/28/2018 03:56:25 PM,41.967298725,-87.653512545,"(41.967298725, -87.653512545)"
4927639,HM542437,08/15/2006 07:30:00 PM,046XX N CENTRAL PARK AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1723,17,33,14,08B,1151552,1930564,2006,02/10/2018 03:50:01 PM,41.96534999,-87.718163609,"(41.96534999, -87.718163609)"
5091479,HM533835,08/11/2006 02:10:00 PM,048XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1533,15,28,25,18,1144208,1899225,2006,02/28/2018 03:56:25 PM,41.879494129,-87.745955373,"(41.879494129, -87.745955373)"
4908992,HM525289,08/01/2006 08:00:00 AM,017XX N KEDZIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,1421,14,26,23,05,1154771,1911609,2006,02/28/2018 03:56:25 PM,41.913272058,-87.706837355,"(41.913272058, -87.706837355)"
4877242,HM489374,07/21/2006 12:30:00 AM,008XX N WINCHESTER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,false,false,1322,12,32,24,05,1163247,1905771,2006,02/28/2018 03:56:25 PM,41.897078045,-87.675862758,"(41.897078045, -87.675862758)"
5032886,HM482555,07/18/2006 03:34:52 AM,071XX S HALSTED ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,733,7,6,68,18,1172204,1857448,2006,02/28/2018 03:56:25 PM,41.7642823,-87.644388581,"(41.7642823, -87.644388581)"
5717464,HN526671,07/14/2006 12:00:00 AM,076XX S CREGIER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,414,4,8,43,06,1189528,1854700,2006,02/28/2018 03:56:25 PM,41.756343246,-87.58098066,"(41.756343246, -87.58098066)"
4832044,HM443941,06/28/2006 11:00:00 AM,007XX W 116TH PL,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,524,5,34,53,06,1173621,1827817,2006,02/28/2018 03:56:25 PM,41.682939447,-87.640069555,"(41.682939447, -87.640069555)"
4974089,HM430395,06/22/2006 01:54:00 PM,067XX S EVANS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,321,3,6,42,18,1182374,1860586,2006,02/28/2018 03:56:25 PM,41.77266371,-87.607016167,"(41.77266371, -87.607016167)"
4772809,HM386016,05/31/2006 10:56:00 PM,092XX S WALLACE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2223,22,21,73,14,1173925,1843630,2006,02/28/2018 03:56:25 PM,41.726325939,-87.638489675,"(41.726325939, -87.638489675)"
4746069,HM352806,05/14/2006 11:30:00 PM,035XX S RHODES AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,true,212,2,4,35,04A,1180172,1881335,2006,02/28/2018 03:56:25 PM,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
4788803,HM310074,04/24/2006 03:22:41 PM,010XX E 93RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,413,4,8,47,18,1184669,1843523,2006,02/10/2018 03:50:01 PM,41.725787593,-87.599137143,"(41.725787593, -87.599137143)"
4662395,HM258745,03/28/2006 11:30:00 PM,010XX W ARGYLE ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,true,false,2024,20,46,3,04B,1168572,1933591,2006,02/28/2018 03:56:25 PM,41.973303796,-87.655497022,"(41.973303796, -87.655497022)"
4646630,HM245651,03/21/2006 08:00:00 PM,042XX W HIRSCH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2534,25,37,23,07,1147891,1908985,2006,02/28/2018 03:56:25 PM,41.906206662,-87.73218074,"(41.906206662, -87.73218074)"
4670976,HM238483,03/17/2006 09:45:00 PM,080XX S HOUSTON AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,422,4,7,46,18,1197892,1852032,2006,02/28/2018 03:56:25 PM,41.74881726,-87.55041792,"(41.74881726, -87.55041792)"
4623439,HM220824,03/08/2006 04:25:00 PM,122XX S PRINCETON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,523,5,34,53,08A,1176489,1823815,2006,09/23/2025 03:41:47 PM,41.671893527,-87.629690555,"(41.671893527, -87.629690555)"
4623172,HM220170,03/08/2006 08:47:00 AM,001XX N CLARK ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,false,113,1,42,32,26,1175523,1901017,2006,02/10/2018 03:50:01 PM,41.883765812,-87.63091811,"(41.883765812, -87.63091811)"
4621375,HM216807,03/06/2006 01:00:00 AM,086XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,632,6,6,44,07,1179541,1847812,2006,02/28/2018 03:56:25 PM,41.73767562,-87.617790539,"(41.73767562, -87.617790539)"
4622050,HM207037,03/01/2006 08:36:55 AM,019XX W HOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2413,24,40,2,14,1162105,1940756,2006,02/10/2018 03:50:01 PM,41.99310277,-87.679076358,"(41.99310277, -87.679076358)"
